'id'	'title'	'description'	'product_type'	'google_product_category'	'link'	'image_link'	'condition'	'availability'	'price'	'sale_price'	'gtin'	'brand'	'mpn'	'item_group_id'	'gender'	'age_group'	'color'	'material'	'pattern'	'size'	'energy_efficiency_class'	'shipping'	'is_bundle'	'multipack'	'custom_label_0'	'custom_label_1'	'custom_label_2'	'custom_label_3'	'custom_label_4'	'unit_pricing_measure'	'unit_pricing_base_measure'
'102963'	'Thermex Preston 540.23.2098.2'	'Elegant vertikalvifte  Pent designet veggmontert kj&oslash;kkenvifte i rustfritt st&aring;l og svart glass fra Thermex med fire hastigheter og LED-belysning. Viften er 90 centimeter bred og har maksimal luftmengde p&aring; 774 kubikkmeter i timen. Lydniv&aring;et er 67 dB. Effekten er 250 watt og kanalforbindelsen er 150 millimeter. Viften har et st&aring;lfilter og kan brukes sammen med et kullfilter for gjenbruk av luften. Kullfiltre selges som tilbeh&oslash;r.'	'Vertikalvifter'	'Vertikalvifter'	'https://to.elon.no/t/t?a=1606753968&as=1817440741&t=2&tk=1&cupa_sku=102963&url=https://www.elon.no/thermex-preston-540-23-2098-2-102963'	'https://www.elon.no/media/catalog/product/1/0/102963_1_346fa3d165e58fd9add1db411a8549fd.jpeg'	'new'	'in_stock'	'9490 NOK'		'5703347514760'	'Thermex'	'540.23.2098.2'									'NO:::0 NOK'									
'102965'	'Thermex Preston 2 60 cm 535.23.0570.9'	'Thermex Preston 2 60 cm 535.23.0570.9  Karbonfilter som passer til Thermex vifte Preston, 60 centimeter. Modell 535.23.0570.9. Ett filter per pakke, s&aring; husk at viften krever to filtre.'	'Tilbehør til kjøkkenvifter'	'Tilbehør til kjøkkenvifter'	'https://to.elon.no/t/t?a=1606753968&as=1817440741&t=2&tk=1&cupa_sku=102965&url=https://www.elon.no/thermex-preston-2-60-cm-535-23-0570-9-102965'	'https://www.elon.no/media/catalog/product/1/0/102965_1_8b4ce163397940a98630606b0962fd5a.jpeg'	'new'	'in_stock'	'390 NOK'		'5703347506062'	'Thermex'	'535.23.0570.9'									'NO:::49 NOK'									
'104960'	'OBH Nordica Manhattan Steel 2268'	'Rustfri br&oslash;drister  Manhattan Steel er en br&oslash;drister fra OBH Nordica i rustfritt st&aring;l, som er skapt for uforglemmelige frokoster. Br&oslash;dristeren har kapasitet til 4 skiver. High Rise funksjon gj&oslash;r s&aring; du ikke brenner fingrene n&aring;r du skal ta opp br&oslash;det. Perfekt for store familier med stegl&oslash;s innstilling og stoppknapp.'	'Brødristere'	'Brødristere'	'https://to.elon.no/t/t?a=1606753968&as=1817440741&t=2&tk=1&cupa_sku=104960&url=https://www.elon.no/obh-nordica-manhattan-steel-2268-104960'	'https://www.elon.no/media/catalog/product/1/0/104960_1_a95a4337bea4abd03c0d8afe56846faa.jpeg'	'new'	'in_stock'	'519 NOK'		'5708642022682'	'OBH Nordica'	'51052268'									'NO:::49 NOK'									
'105221'	'Ankarsrum Degrulle 920900018'	'Deigrull til hvete og l&oslash;se br&oslash;ddeiger p&aring; opptil 1,5 liter. Massive br&oslash;ddeiger p&aring; opptil 1 liter.&nbsp; Passer til alle maskinmodeller.'	'Tilbehør til kjøkkenapparater'	'Tilbehør til kjøkkenapparater'	'https://to.elon.no/t/t?a=1606753968&as=1817440741&t=2&tk=1&cupa_sku=105221&url=https://www.elon.no/ankarsrum-degrulle-920900018-105221'	'https://www.elon.no/media/catalog/product/1/0/105221_1_d93054734a70288d986f2c410e42fddd.jpeg'	'new'	'in_stock'	'390 NOK'		'7350061080125'	'Ankarsrum'	'920900018'									'NO:::49 NOK'									
'105392'	'Melitta Pressbryggare 94712'	'Melitta fransk pressekanne for opptil 8 kopper gir en full og aromatisk smak til kaffen. Mal helst kaffeb&oslash;nnene selv, eller kj&oslash;p spesial presskannekaffe. Dette er fordi kaffen trenger &aring; bli litt mer grovmalt enn vanlig brygget kaffe. Doser ca 7 g kaffe / dl vann.'	'Kaffetraktere'	'Kaffetraktere'	'https://to.elon.no/t/t?a=1606753968&as=1817440741&t=2&tk=1&cupa_sku=105392&url=https://www.elon.no/melitta-pressbryggare-94712-105392'	'https://www.elon.no/media/catalog/product/1/0/105392_1_1b48caee67d1ee81ba359b9d05b3f88a.jpeg'	'new'	'in_stock'	'299 NOK'		'4006508170401'	'Melitta'	'94712'									'NO:::49 NOK'									
'105520'	'Thermex Silent II'	'Thermex Silent II er en hvitlakkert underbyggingsvifte med bredde p&aring; 60 cm og lydniv&aring; p&aring; 67 dB. Kj&oslash;kkenviften har tre hastigheter og timer for &aring; fjerne osen etter matlagingen. To LED-p&aelig;rer kaster et behagelig lys over din kokkelering. Super Sulent II leveres med innebygd motor, og viften er designet for innbygging i skap.&nbsp;'	'Underbygd kjøkkenvifte'	'Underbygd kjøkkenvifte'	'https://to.elon.no/t/t?a=1606753968&as=1817440741&t=2&tk=1&cupa_sku=105520&url=https://www.elon.no/thermex-silent-ii-105520'	'https://www.elon.no/media/catalog/product/1/0/105520_1_ad2a3a25f3aa18dc1496172923c60982.jpeg'	'new'	'in_stock'	'3490 NOK'		'5703347519406'	'Thermex'	'520.19.1001.2'									'NO:::0 NOK'									
'105567'	'Bosch WTZ20410'	'Montering-sett WTZ20410 Bosch Hvitt monteringssett for vaskemaskin / t&oslash;rketrommel.  Passer inn Passer til h&oslash;yt panel med lang topplate. T&oslash;rketrommel: WTB, WTW, WTY, WTH.'	'Tilbehør til vask &amp; tørk'	'Tilbehør til vask &amp; tørk'	'https://to.elon.no/t/t?a=1606753968&as=1817440741&t=2&tk=1&cupa_sku=105567&url=https://www.elon.no/bosch-wtz20410-105567'	'https://www.elon.no/media/catalog/product/1/0/105567_1_a514a12cfa0c2de8b36d9fa732a5674c.jpeg'	'new'	'out_of_stock'	'279 NOK'		'4242002761787'	'Bosch'	'WTZ20410'									'NO:::49 NOK'									
'105815'	'Melitta Single 5 svart ASO'	'Kaffetrakter Single 5 fra Melitta  Stilig og kompakt svart kaffetrakter med dryppstoppfunksjon.&nbsp;  Kaffebyggeren har kapasitet til &aring; brygge 5 kopper.&nbsp;  Melittas Single 5 har automatisk avstengning, s&aring; du trenger ikke &aring; bekymre deg hvis du sl&aring;r av kaffetrakteren.'	'Kaffetraktere'	'Kaffetraktere'	'https://to.elon.no/t/t?a=1606753968&as=1817440741&t=2&tk=1&cupa_sku=105815&url=https://www.elon.no/melitta-single-5-svart-aso-105815'	'https://www.elon.no/media/catalog/product/1/0/105815_1_47e0b6a5127ea0dc1554ecf4361224d1.jpeg'	'new'	'in_stock'	'799 NOK'		'4006508211173'	'Melitta'	'21117'									'NO:::49 NOK'									
'105838'	'Rörets Torkstativ Compakt'	'T&oslash;rkestativ Compact fra R&ouml;rets er et fleksibelt og kompakt t&oslash;rkestativ som er praktisk for sm&aring; vasker som treningst&oslash;y, barnas yttert&oslash;y eller h&aring;ndkl&aelig;r og badet&oslash;y etter stranden.  Den passer like bra p&aring; balkongen som i vaskerommet og tar minimal plass b&aring;de oppsatt og brettet.  Compact t&oslash;rkestativ har 5,5 m tau og veier bare 1,3 kg.'	'Tilbehør'	'Tilbehør'	'https://to.elon.no/t/t?a=1606753968&as=1817440741&t=2&tk=1&cupa_sku=105838&url=https://www.elon.no/rorets-torkstativ-compakt-105838'	'https://www.elon.no/media/catalog/product/1/0/105838_1_6543c230d29bf87ac790499bc4a35b36.jpeg'	'new'	'in_stock'	'249 NOK'		'7315542918007'	'Rörets'	'2918'									'NO:::49 NOK'									
'106025'	'Kärcher RM 500 Profi 500ml'	'Vaskemidler for vinduer, speil, glass osv. Fjerner effektivt fingeravtrykk, smuss og fettete flekker'	'Vindusvaskere'	'Vindusvaskere'	'https://to.elon.no/t/t?a=1606753968&as=1817440741&t=2&tk=1&cupa_sku=106025&url=https://www.elon.no/karcher-rm-500-profi-500ml-106025'	'https://www.elon.no/media/catalog/product/1/0/106025_1_389c764730261d5b590ff9bca36b42e1.jpeg'	'new'	'in_stock'	'109 NOK'		'4054278065311'	'Kärcher'	'62958810'									'NO:::49 NOK'									
